Francisco Montana,Grega Zemlja,0.97,Yuri Schukin,0.94,Razvan Sabau,0.9,[]
Roberto Jabali,Julio Silva,0.99,Tuomas Ketola,0.98,Marius Copil,0.96,[]
Austin Krajicek,Luca Vanni,0.97,Ivo Minar,0.91,Brian Dabul,0.91,"[151.0, 107.0]"
Stefan Simonsson,Adrian Garcia,0.86,Konstantinos Economidis,0.82,Thiago Alves,0.81,[]
Ricardo Ycaza,Ricardo Mello,0.86,Thanasi Kokkinakis,0.82,Marsel Ilhan,0.77,[]
Christer Allgardh,Denis Naegelen,0.94,Maurice Ruah,0.82,Jamie Delgado,0.82,[]
Johan Carlsson,Roko Karanusic,0.98,Chris Kachel,0.94,Danai Udomchoke,0.9,[]
Slobodan Zivojinovic,Ramesh Krishnan,0.77,Scott Davis,0.73,Guillermo Garcia Lopez,0.59,[]
Claudio Pistolesi,Somdev Devvarman,0.86,Rui Machado,0.86,Russell Simpson,0.75,[]
Gouichi Motomura,Stephen Warboys,1.0,Frederic Vitoux,1.0,Dennis Ralston,1.0,[]
Zan Guerry,Mark Vines,0.99,Terry Addison,0.97,Corrado Aprili,0.97,[]
Paul Vojtischek,Udo Riglewski,0.88,Joern Renzenbrink,0.86,Wanaro Ngodrella,0.84,[]
Alvin Gardiner,Jimmy Wang,0.87,Eric Prodon,0.84,Konstantin Kravchuk,0.78,[]
Tom Nijssen,Jan Hajek,0.81,Jan Vacek,0.79,Alberto Tous,0.78,[]
Hyeon Chung,Vladimir Voltchkov,0.94,Steve Darcis,0.72,Lawson Duncan,0.58,"[99.0, 73.0, 120.0]"
Albert Costa,Stan Smith,0.64,Ivan Ljubicic,0.55,Aaron Krickstein,0.54,[]
Jaime Oncins,John Marks,0.7,Eduardo Schwank,0.67,Bart Wuyts,0.62,[]
Andy Roddick,Yannick Noah,0.86,Manuel Orantes,0.86,Eddie Dibbs,0.8,[]
Robert Smeets,Sebastian Decoud,1.0,Daniel Evans,1.0,Augustin Gensse,1.0,[]
Miguel Nido,Warren Maher,1.0,Vincent Millot,1.0,Roger Guedes,1.0,[]
John Whitlinger,Christian Miniussi,0.79,Martin Rodriguez,0.78,Howard Schoenfield,0.76,[]
Lleyton Hewitt,Ilie Nastase,0.75,Vitas Gerulaitis,0.73,Tim Henman,0.67,[]
Andres Gomez,Jo Wilfried Tsonga,0.74,Goran Ivanisevic,0.67,Brian Gottfried,0.66,[]
Sjeng Schalken,Andreas Seppi,0.8,Juan Ignacio Chela,0.73,Sandy Mayer,0.68,[]
Mark Cox,Horst Skoff,0.63,Thomas Johansson,0.54,Nicolas Kiefer,0.54,[]
Mark Buckley,Tamer El Sawy,1.0,Michail Elgin,1.0,Eduardo Osta,1.0,[]
Jiri Hrebec,Mel Purcell,0.74,Filippo Volandri,0.54,Bud Schultz,0.42,[]
Glenn Layendecker,Bob Carmichael,0.98,Martin Strelba,0.85,Sebastien Lareau,0.84,[]
Bernd Karbacher,Richey Reneberg,0.95,Terry Moor,0.93,Butch Walts,0.92,[]
Albert Ramos,Shlomo Glickstein,0.8,Nick Saviano,0.75,Michael Llodra,0.73,"[47.0, 53.0, 105.0]"
German Puentes,Ruben Ramirez Hidalgo,0.78,Rajeev Ram,0.68,Van Winitsky,0.67,[]
Cedric Pioline,Phil Dent,0.59,Heinz Gunthardt,0.36,Kevin Curren,0.32,[]
Tommy Ho,Dimitri Poliakov,0.95,Andrew Castle,0.94,Gustavo Tiberti,0.91,[]
Roger Dowdeswell,Brad Pearce,0.69,Richard Matuszewski,0.58,Alex Antonitsch,0.55,[]
Paul Haarhuis,Kevin Curren,0.58,Guillermo Perez Roldan,0.43,Wojtek Fibak,0.38,[]
Simone Bolelli,Nick Saviano,0.88,Martin Damm,0.72,Sergio Casal,0.7,"[76.0, 104.0, 78.0]"
Mikael Tillstrom,Tomas Carbonell,0.94,Patrik Kuhnen,0.88,Andrey Kuznetsov,0.86,[]
Rick Fagel,Jaime Pinto Bravo,0.93,Ricardo Mello,0.91,Claudio Panatta,0.9,[]
Raul Ramirez,Jose Luis Clerc,0.74,Juan Carlos Ferrero,0.68,Brian Gottfried,0.48,[]
Thiago Alves,Oscar Serrano,0.87,Wayne Odesnik,0.86,Barry Moir,0.81,[]
Pete Sampras,Ivan Lendl,0.9,Rafael Nadal,0.89,Jimmy Connors,0.89,[]
Omar Camporese,Richard Fromberg,0.87,Ronald Agenor,0.71,Sammy Giammalva Jr,0.66,[]
Chip Hooper,Stefano Pescosolido,0.99,Veli Paloheimo,0.97,Olivier Delaitre,0.95,[]
Thomaz Koch,Mario Martinez,0.71,Florian Mayer,0.67,Libor Pimek,0.56,[]
Dick Dell,Jimmy Brown,0.92,Stefan Eriksson,0.83,Peter Elter,0.78,[]
Carlos Costa,Todd Martin,0.48,Sam Querrey,0.48,Tom Gorman,0.45,[]
Frederic Niemeyer,Jimy Szymanski,1.0,Dominik Meffert,1.0,Stephane Bonneau,0.99,[]
Rick Leach,Sergei Bubka,1.0,Mark Meyers,1.0,Juan Gisbert Jr,1.0,[]
Igor Sijsling,Jay Lapidus,0.95,Ismail El Shafei,0.95,Daniele Bracciali,0.95,"[83.0, 143.0, 158.0]"
Mike Leach,Mike Fishbach,0.88,Peter Szoke,0.79,Stefano Pescosolido,0.78,[]
Eduardo Nicolas,Noam Behr,1.0,Mike Brunnberg,1.0,Mario Visconti,1.0,[]
Galo Blanco,Alberto Tous,0.57,Jan Hajek,0.54,Grant Connell,0.49,[]
Jai Dilouie,Wade Mcguire,1.0,Tsung Hua Yang,1.0,Roger Knapp,1.0,[]
Federico Browne,Chris Johnstone,0.94,Christian Vinck,0.93,Alvaro Betancur,0.92,[]
Mark Kratzmann,Todd Nelson,1.0,Tomas Behrend,0.97,Tim Smyczek,0.94,[]
Sasa Tuksar,Tim Garcia,1.0,Thomas Larsen,1.0,Randy Crawford,1.0,[]
Tim Garcia,Thomas Larsen,1.0,Sasa Tuksar,1.0,Randy Crawford,1.0,[]
Johan Kriek,Cliff Drysdale,0.49,Thomas Muster,0.34,Petr Korda,0.27,[]
Sergi Bruguera,Andrei Medvedev,0.34,John Isner,0.28,Fernando Verdasco,0.26,[]
Jean Francois Bachelot,Michael Kures,1.0,Jon Levine,1.0,Jared Donaldson,1.0,[]
Manuel Orantes,Raul Ramirez,0.58,Yevgeny Kafelnikov,0.49,Yannick Noah,0.49,[]
Corrado Barazzutti,Richard Krajicek,0.57,Jose Higueras,0.56,Philipp Kohlschreiber,0.52,[]
Diego Perez,Shuzo Matsuoka,0.91,Lukasz Kubot,0.87,Andreas Haider Maurer,0.87,[]
Joaquin Loyo Mayo,Nicolas Devilder,0.88,Cecil Mamiit,0.88,Anand Amritraj,0.85,[]
Lito Alvarez,Udo Riglewski,0.89,Dan Cassidy,0.86,Martin Robinson,0.85,[]
Ivan Dupasquier,Robert Mckinley,1.0,Terry Ryan,0.99,Rejean Genois,0.99,[]
Thomas Muster,Carlos Moya,0.67,Brad Gilbert,0.57,Jo Wilfried Tsonga,0.54,[]
John Frawley,Guillaume Raoux,0.88,Todd Witsken,0.86,Florent Serra,0.79,[]
Sebastian Prieto,Martin Stringari,0.99,Woody Blocher,0.98,Herve Gauvain,0.97,[]
Martin Strelba,Sebastien Lareau,0.99,Glenn Layendecker,0.85,Claudio Mezzadri,0.76,[]
Javier Soler,Laurence Tieleman,0.87,Ivo Minar,0.83,Francisco Roig,0.72,[]
Tim Henman,Michael Chang,0.78,Tommy Robredo,0.7,Ilie Nastase,0.67,[]
Olivier Rochus,Jeff Borowiak,0.92,Byron Black,0.87,Goran Prpic,0.81,[]
Thomas Hogstedt,Jeremy Bates,0.89,Ricardo Ycaza,0.82,John Yuill,0.79,[]
Han Jurgen Pohmann,Jeremy Chardy,0.62,Nicolas Kiefer,0.6,Fabio Fognini,0.52,[]
Alexander Popp,Kristian Pless,0.93,Tatsuma Ito,0.86,Eduardo Schwank,0.71,[]
Malek Jaziri,Mischa Zverev,0.57,Thierry Ascione,0.53,Lucas Arnold Ker,0.32,"[117.0, 159.0, 172.0]"
Alejandro Ganzabal,Jay Lapidus,0.98,Ismail El Shafei,0.98,Daniele Bracciali,0.98,[]
Adrian Voinea,Nduka Odizor,0.94,Hans Kary,0.94,Alejandro Falla,0.82,[]
Ramanathan Krishnan,Ray Keldie,1.0,Mirza Basic,1.0,Jose Garcia G003,1.0,[]
Chris Woodruff,Ronald Agenor,0.84,Sammy Giammalva Jr,0.75,Jacco Eltingh,0.69,[]
Carsten Arriens,Tommy Ho,0.94,Chris Garner,0.91,Derek Tarr,0.89,[]
Mario Ancic,Tom Gorman,0.82,Mario Martinez,0.44,Jarkko Nieminen,0.33,[]
Andrea Gaudenzi,Francisco Maciel,0.69,Daniel Vacek,0.5,Mariano Zabaleta,0.27,[]
Flavio Saretta,Patrik Kuhnen,0.86,Evgeny Korolev,0.84,Lukas Lacko,0.82,[]
Mardy Fish,Juan Monaco,0.52,Vijay Amritraj,0.46,Paul Haarhuis,0.46,[]
Ben Testerman,Mariano Puerta,0.69,Oscar Hernandez,0.47,Stephane Simian,0.33,[]
Arnaud Di Pasquale,Guillaume Raoux,0.91,Michael Westphal,0.88,Albert Ramos,0.82,[]
Ruben Ramirez Hidalgo,Steve Krulevitz,0.95,Kenny De Schepper,0.71,Dennis Van Scheppingen,0.71,[]
Emilio Benfele Alvarez,Pedro Rebolledo,0.9,Michael Tauson,0.85,Neville Godwin,0.84,[]
German Lopez,Dennis Van Scheppingen,0.8,Jacobo Diaz,0.7,Robert Kreiss,0.59,[]
Christo Van Rensburg,Philipp Petzschner,0.24,Frew Mcmillan,0.24,Adrian Mannarino,0.2,[]
Hans Gildemeister,Ramesh Krishnan,0.92,Agustin Calleri,0.92,Mark Woodforde,0.85,[]
Ivo Heuberger,Stefan Simonsson,0.86,Rogerio Dutra Silva,0.79,Terry Rocavert,0.77,[]
Florin Segarceanu,Udo Riglewski,0.96,Martin Robinson,0.86,Dan Cassidy,0.83,[]
Jeff Turpin,Wolfgang Schranz,1.0,Luca Bottazzi,1.0,KJ Hippensteel,1.0,[]
Edwin Kempes,Rik De Voest,0.93,Rolf Thung,0.9,Rick Fisher,0.87,[]
Chris Garner,Chris Kachel,0.92,Carsten Arriens,0.91,Antonio Veic,0.89,[]
Adriano Panatta,Tommy Robredo,0.96,Robert Lutz,0.94,Tommy Haas,0.86,[]
Massimo Cierro,Roberto Carballes Baena,0.91,Henry Bunis,0.85,Alvaro Fillol,0.85,[]
Francisco Roig,Neville Godwin,0.98,Pedro Rebolledo,0.97,Robbie Weiss,0.93,[]
Agustin Moreno,Tony Mmoh,1.0,Rayno Seegers,1.0,Pavel Snobel,1.0,[]
Emilio Sanchez,Nikola Pilic,0.42,Francisco Clavet,0.36,Sjeng Schalken,0.34,[]
Wayne Arthurs,Scott Draper,0.98,Jean Francois Caujolle,0.98,Gary Muller,0.95,[]
Juan Ignacio Chela,Thomaz Bellucci,0.78,Felix Mantilla,0.28,Libor Pimek,0.25,[]
Lars Burgsmuller,Peter Elter,0.95,Alejandro Pierola,0.94,Harald Elschenbroich,0.9,[]
Jeff Austin,Diego Perez,0.92,Andreas Haider Maurer,0.88,Kristof Vliegen,0.79,[]
Olivier Patience,Radomir Vasek,0.91,Martin Laurendeau,0.89,Razvan Sabau,0.86,[]
Alex Lopez Moron,Noam Okun,0.93,Paul Capdeville,0.89,Matthias Bachinger,0.84,[]
Steve Darcis,Andre Sa,0.94,Blaz Kavcic,0.93,Kevin Kim,0.8,"[99.0, 96.0, 151.0]"
Paul Chamberlin,Tomas Zib,0.83,Gilad Bloom,0.7,Simon Youl,0.63,[]
Wanaro Ngodrella,Syd Ball,1.0,Udo Riglewski,0.99,Joao Souza,0.99,[]
Dick Norman,Jeff Simpson,0.94,Grega Zemlja,0.86,Martin Wostenholme,0.84,[]
Peter Wessels,Belus Prajoux,0.96,Steve Docherty,0.82,Martin Rodriguez,0.82,[]
Alex Corretja,Richard Gasquet,0.75,Stanislas Wawrinka,0.5,Sergi Bruguera,0.5,[]
Francesco Aldi,Peter Kanderal,0.98,Marcelo Charpentier,0.98,Tenny Svensson,0.96,[]
Martin Fischer,Roberto Saad,1.0,Guillermo Aubone,1.0,Gene Scott,1.0,[]
Florent Serra,Xavier Malisse,0.97,Martin Damm,0.92,Nicklas Kroon,0.85,[]
Tomas Nydahl,Oleg Ogorodov,0.88,Josselin Ouanna,0.86,Giovanni Lapentti,0.84,[]
Geoff Masters,Tim Wilkison,0.9,Pierre Barthes,0.89,Byron Black,0.89,[]
David Ferrer,Roscoe Tanner,0.87,Tomas Berdych,0.75,Yevgeny Kafelnikov,0.68,"[62.0, 69.0, 131.0]"
KJ Hippensteel,Wolfgang Schranz,1.0,Luca Bottazzi,1.0,Jeff Turpin,1.0,[]
Brad Pearce,Brian Vahaly,0.79,Roger Dowdeswell,0.69,Raemon Sluiter,0.63,[]
Rolf Thung,Julian Knowle,0.97,Nicolas Coutelot,0.9,Edwin Kempes,0.9,[]
Mark Draper,Ze Zhang,1.0,Miguel Mir,1.0,Jaroslav Bulant,1.0,[]
Massimo Valeri,Tomas Anzari,1.0,Ron Hightower,1.0,Juan Giner,1.0,[]
Matt Doyle,Leo Palin,1.0,Joao Souza,0.97,Ryan Sweeting,0.91,[]
Jean Christophe Faurel,Wojtek Kowalski,1.0,Thomas Fabbiano,1.0,Schalk Van Der Merwe,1.0,[]
Ilie Nastase,Albert Costa,0.29,Miloslav Mecir,0.21,Aaron Krickstein,0.1,[]
Sashi Menon,Frederico Gil,0.75,Bjorn Phau,0.73,Ramon Delgado,0.61,[]
Mikhail Kukushkin,John Fitzgerald,0.95,Juan Balcells,0.94,Antony Dupuis,0.88,"[95.0, 132.0, 100.0]"
Roko Karanusic,Johan Carlsson,0.98,Danai Udomchoke,0.9,Stefano Galvani,0.79,[]
Scott Draper,Nicklas Kulti,1.0,Mike Fishbach,0.98,Jens Woehrmann,0.96,[]
Juan Monaco,Robin Soderling,0.52,Paul Haarhuis,0.51,Wojtek Fibak,0.4,"[44.0, 72.0, 126.0]"
Edoardo Mazza,Mark Wooldridge,1.0,Earl Butch Buchholz,1.0,Agustin Velotti,1.0,[]
George Hardie,David Engel,0.94,Giovanni Lapentti,0.87,Oleg Ogorodov,0.86,[]
Kenny Thorne,Philip Johnson,1.0,Mate Delic,1.0,Dusan Vemic,1.0,[]
Jeremy Chardy,Jan Michael Gambill,0.45,Alexandr Dolgopolov,0.36,Vijay Amritraj,0.28,"[52.0, 77.0, 129.0]"
Santiago Ventura,Kristian Pless,0.92,Tatsuma Ito,0.9,Nicolas Devilder,0.85,[]
Doug Crawford,Gaston Etlis,0.97,Kelly Jones,0.95,Jorgen Windahl,0.9,[]
Damir Dzumhur,Teymuraz Gabashvili,0.95,Evgeny Korolev,0.92,Daniel Gimeno Traver,0.86,"[76.0, 67.0, 50.0]"
Mike Machette,Oliver Gross,0.89,Jasjit Singh,0.83,Emilio Benfele Alvarez,0.71,[]
Robert Lutz,Philipp Kohlschreiber,0.96,Cliff Richey,0.96,Fernando Gonzalez,0.92,[]
Gene Mayer,Thomaz Bellucci,0.82,Greg Rusedski,0.51,Libor Pimek,0.21,[]
Hicham Arazi,Jaime Yzaga,0.82,Thomaz Koch,0.52,Charlie Pasarell,0.48,[]
Victor Crivoi,Pedro Rebolledo,0.92,James Duckworth,0.91,Emilio Benfele Alvarez,0.9,[]
Maxime Teixeira,Stefano Tarallo,1.0,Richard Vogel,1.0,Max Hurlimann,1.0,[]
Hans Podlipnik Castillo,Todd Larkham,1.0,Simone Vagnozzi,1.0,Scott Mccain,1.0,[]
Roger Guedes,Warren Maher,1.0,Vincent Millot,1.0,Rocky Royer,1.0,[]
Saketh Myneni,Welry Fritz,1.0,Vallis Wilder,1.0,Ruby Hoskowetz,1.0,[]
Boris Pashanski,Ivo Minar,0.77,Laurence Tieleman,0.76,Steve Bryan,0.71,[]
Marcos Daniel,John James,0.75,Daniel Nestor,0.72,Thierry Ascione,0.66,[]
Lorenzo Manta,Rick Fisher,0.95,Vincenzo Santopadre,0.94,Pierre Hugues Herbert,0.93,[]
Thanasi Kokkinakis,Ricardo Mello,0.95,Christian Saceanu,0.93,Marsel Ilhan,0.86,"[151.0, 76.0, 85.0]"
Peter Elter,Ryan Sweeting,0.86,Marcello Lara,0.73,Frank Gebert,0.72,[]
Sandy Mayer,Mario Martinez,0.9,Greg Rusedski,0.81,Kim Warwick,0.73,[]
Lionel Roux,Sargis Sargsian,0.96,Patrick Proisy,0.82,Hans Simonsson,0.74,[]
Gianluca Pozzi,Ricardas Berankis,0.77,Jean Philippe Fleurian,0.72,Tom Nijssen,0.63,[]
Sandon Stolle,Carlos Kirmayr,0.73,John Fitzgerald,0.68,Dudi Sela,0.6,[]
Nicklas Utgren,Mose Navarra,1.0,Karen Khachanov,1.0,Glenn Weiner,1.0,[]
Brendan Evans,Gabriel Silberstein,1.0,Elias Ymer,1.0,Dave Siegler,1.0,[]
Guido Pella,Raemon Sluiter,0.9,Lars Jonsson,0.8,Andrew Sznajder,0.78,"[124.0, 119.0, 169.0]"
Ruby Hoskowetz,Welry Fritz,1.0,Vallis Wilder,1.0,Saketh Myneni,1.0,[]
Peter Lundgren,Benjamin Becker,0.91,Pierre Barthes,0.89,Tim Wilkison,0.86,[]
Magnus Gustafsson,John Alexander,0.83,Jose Higueras,0.62,Paul Haarhuis,0.54,[]
Rod Laver,Wojtek Fibak,0.44,Arnaud Boetsch,0.22,Eliot Teltscher,0.13,[]
Daniel Brands,Richard Lewis,0.67,Richard Meyer,0.61,Ramon Delgado,0.6,"[123.0, 131.0, 156.0]"
Larry Stefanki,Fernando Luna,0.94,Jorge Lozano,0.85,Ivan Molina,0.79,[]
Charles Buzz Strode,Ze Zhang,1.0,Miguel Mir,1.0,Mark Draper,1.0,[]
William Brown,Josef Cihak,0.91,Martin Rodriguez,0.9,Federico Luzzi,0.9,[]
David Nainkin,Tuomas Ketola,0.99,Roger Smith,0.98,Raul Antonio Viver,0.97,[]
Yuichi Sugita,Wolfgang Popp,0.94,Alvaro Betancur,0.88,Federico Browne,0.87,"[143.0, 137.0, 164.0]"
Jaroslav Navratil,Blaz Kavcic,0.8,Michal Tabara,0.78,Lawson Duncan,0.75,[]
Filip Dewulf,Steve Darcis,0.85,Edouard Roger Vasselin,0.8,Michael Berrer,0.35,[]
Samuel Groth,Federico Delbonis,0.46,Ivan Kley,0.44,Ricardas Berankis,0.42,"[55.0, 60.0, 52.0]"
Marcello Craca,John Hayes,1.0,Yuki Bhambri,0.99,John Paish,0.99,[]
Andreas Maurer,Alex Obrien,0.74,Blaz Kavcic,0.68,Pere Riba,0.45,[]
Frantisek Pala,Gabriel Urpi,0.87,Dennis Van Scheppingen,0.83,Robert Kreiss,0.78,[]
Diego Nargiso,Modesto Tito Vazquez,0.96,Martin Robinson,0.79,Cristiano Caratti,0.75,[]
Gene Scott,Roberto Saad,1.0,Martin Fischer,1.0,Guillermo Aubone,1.0,[]
Denis Kudla,Charles Owens,0.89,Claudio Pistolesi,0.73,Michal Tabara,0.69,"[89.0, 116.0, 124.0]"
Jaime Fillol,Sam Querrey,0.45,Jimmy Arias,0.44,Todd Martin,0.19,[]
Stephane Huet,Marzio Martelli,0.84,Adrian Menendez Maceiras,0.67,Oleg Ogorodov,0.65,[]
Benoit Paire,Jonathan Stark,0.41,Frew Mcmillan,0.24,Peter Feigl,0.2,"[108.0, 65.0, 110.0]"
Mark Meyers,Sergei Bubka,1.0,Rick Leach,1.0,Juan Gisbert Jr,1.0,[]
Jean Louis Haillet,Malek Jaziri,0.9,Bjorn Phau,0.84,Cyril Saulnier,0.7,[]
Jose Francisco Altur,Jiri Vanek,0.94,Geoff Grant,0.93,Howard Schoenfield,0.88,[]
Jim Gurfein,Eduardo Medica,0.99,Szabolcz Baranyi,0.98,Premjit Lall,0.98,[]
Flavio Cipolla,Rajeev Ram,0.9,Kenny De Schepper,0.89,Bob Giltinan,0.87,[]
Marcello Lara,Brian Baker,0.99,Mark Kratzmann,0.85,Peter Elter,0.79,[]
Thomaz Bellucci,Jarkko Nieminen,0.97,Anders Jarryd,0.96,Jaime Yzaga,0.95,"[70.0, 55.0, 153.0]"
Alejandro Gonzalez,Jan Kroslak,0.92,Aljaz Bedene,0.91,Peter Doohan,0.85,"[89.0, 103.0, 157.0]"
Rajeev Ram,Van Winitsky,0.93,Jerome Potier,0.79,Gabriel Urpi,0.75,"[79.0, 53.0, 133.0]"
Chris Wilkinson,Antonio Veic,1.0,Kelly Jones,0.98,Emilio Montano,0.98,[]
Andrew Jarrett,Kevin Ullyett,0.99,Tenny Svensson,0.98,Laurent Recouderc,0.98,[]
Roscoe Tanner,Yannick Noah,0.81,Manuel Orantes,0.8,Andy Roddick,0.79,[]
Jordi Burillo,Paul Goldstein,0.82,Olivier Mutis,0.82,Pascal Portes,0.81,[]
Ivan Navarro,Antonio Munoz,0.97,Jose Mandarino,0.95,Jerome Potier,0.93,[]
Dennis Ralston,Stephen Warboys,1.0,Gouichi Motomura,1.0,Frederic Vitoux,1.0,[]
Eddie Dibbs,Manuel Orantes,0.83,Ivan Lendl,0.8,Ken Rosewall,0.71,[]
Martin Rodriguez,Jose Francisco Altur,0.96,Belus Prajoux,0.94,Steve Docherty,0.82,[]
Ronald Agenor,Christo Van Rensburg,0.46,Chris Woodruff,0.29,Frew Mcmillan,0.16,[]
Marco Cecchinato,Facundo Bagnis,0.98,Norman Holmes,0.94,Wolfgang Popp,0.89,"[123.0, 125.0, 141.0]"
Joern Renzenbrink,Diego Nargiso,0.95,Florin Segarceanu,0.81,Alex Bogomolov Jr,0.78,[]
Jared Donaldson,Michael Kures,1.0,Jon Levine,1.0,Jean Francois Bachelot,1.0,[]
Mariano Zabaleta,Pat Dupre,0.9,David Wheaton,0.9,Daniel Vacek,0.83,[]
Harald Elschenbroich,Wanaro Ngodrella,0.97,Syd Ball,0.97,Lars Burgsmuller,0.97,[]
Dave Siegler,Gabriel Silberstein,1.0,Elias Ymer,1.0,Brendan Evans,1.0,[]
Rocky Royer,Warren Maher,1.0,Vincent Millot,1.0,Roger Guedes,1.0,[]
Morris Skip Strode,Xavier Daufresne,0.99,Todd Reid,0.99,Robert Trogolo,0.99,[]
Francisco Costa,Sergei Bubka,1.0,Rick Leach,1.0,Mark Meyers,1.0,[]
David Guez,Woody Blocher,0.99,Arvind Parmar,0.99,Tuomas Ketola,0.98,"[168.0, 159.0]"
Steve Guy,Armistead Neely,0.98,Jose Daher,0.95,Carlos Salamanca,0.95,[]
Fred Stolle,Adrian Voinea,0.66,Paolo Cane,0.58,Antony Dupuis,0.57,[]
Michal Mertinak,Wilhelm Bungert,1.0,Nathan Healey,1.0,Fernon Wibier,1.0,[]
Vladimir Zednik,Scott Draper,0.97,Chip Hooper,0.94,Wayne Arthurs,0.93,[]
Christian Ruud,Francisco Gonzalez,0.76,Carlos Kirmayr,0.57,Eric Jelen,0.56,[]
Martin Lee,Nikoloz Basilashvili,0.99,Klaus Eberhard,0.99,Magnus Tideman,0.98,[]
Andrew Sznajder,Roberto Azar,0.86,Pablo Arraya,0.85,Kevin Kim,0.73,[]
Vincent Van Patten,Jurgen Melzer,0.88,Mariano Zabaleta,0.84,Carl Uwe Steeb,0.82,[]
Gilles Moretton,Michael Tebbutt,1.0,Leander Paes,1.0,Tomas Zib,0.99,[]
Christian Geyer,Mark Kaplan,1.0,Howard Sands,1.0,Todd Larkham,0.99,[]
Mirza Basic,Ray Keldie,1.0,Ramanathan Krishnan,1.0,Jose Garcia G003,1.0,[]
Howard Sands,Mark Kaplan,1.0,Christian Geyer,1.0,Todd Larkham,0.99,[]
Vladimir Voltchkov,Lawson Duncan,0.81,Bernard Boileau,0.66,Francisco Yunis,0.48,[]
Peter Doohan,Jun Kamiwazumi,0.9,Go Soeda,0.81,Axel Pretzsch,0.71,[]
Rejean Genois,Terry Ryan,1.0,Robert Mckinley,0.99,Premjit Lall,0.99,[]
Julian Ganzabal,Evgeny Donskoy,0.92,Steve Darcis,0.8,Kevin Kim,0.78,[]
Chris Bailey,Stephane Bonneau,1.0,Jesse Witten,1.0,Jimy Szymanski,0.99,[]
Kim Warwick,Todd Martin,0.97,Mario Martinez,0.82,Sjeng Schalken,0.53,[]
Andrey Rublev,Tomas Anzari,1.0,Ron Hightower,1.0,Massimo Valeri,1.0,[]
Ivo Karlovic,Mario Martinez,0.99,Libor Pimek,0.46,Thomaz Koch,0.44,"[67.0, 106.0, 124.0]"
Ion Moldovan,Stefano Tarallo,1.0,Richard Vogel,1.0,Maxime Teixeira,1.0,[]
Laslo Djere,Wade Mcguire,1.0,Tsung Hua Yang,1.0,Roger Knapp,1.0,[]
Jared Palmer,Ivan Navarro,0.61,Daniel Brands,0.55,Cyril Saulnier,0.54,[]
Alexander Kudryavtsev,Menno Oosting,0.91,Neil Borwick,0.83,Peter Kanderal,0.75,"[153.0, 132.0, 156.0]"
Stephane Simian,Mike Estep,0.91,Matthew Ebden,0.79,Ben Testerman,0.54,[]
Byron Bertram,Diego Junqueira,0.89,Frederico Gil,0.75,Jeremy Bates,0.73,[]
Yannick Noah,Andy Roddick,0.88,Ken Rosewall,0.83,Yevgeny Kafelnikov,0.74,[]
Kevin Ullyett,Juan Pablo Brzezicki,0.99,Eyal Ran,0.98,Marco Meneschincheri,0.97,[]
Shuzo Matsuoka,Diego Perez,0.91,Jeff Austin,0.77,Gianni Ocleppo,0.73,[]
Tony Graham,Andres Vysand,0.96,Tenny Svensson,0.9,Marcelo Charpentier,0.86,[]
Brett Steven,Jose Acasuso,0.4,Dick Crealy,0.28,Byron Black,0.25,[]
Bradley Klahn,Todd Nelson,1.0,Udo Riglewski,0.96,Brad Drewett,0.95,[]
Peter Luczak,Stanislav Birner,0.78,Nuno Marques,0.77,Olivier Patience,0.67,[]
Eric Korita,Xavier Daufresne,1.0,Todd Reid,1.0,Robert Trogolo,1.0,[]
Julian Reister,Christian Miniussi,0.97,Cristiano Caratti,0.96,Illya Marchenko,0.95,[]
Shane Barr,Ulrich Marten,1.0,Ney Keller,1.0,Mike Belkin,1.0,[]
Pablo Cuevas,Fernando Luna,0.61,Horacio De La Pena,0.34,Fritz Buehning,0.33,"[118.0, 112.0, 79.0]"
Juan Antonio Marin,Grant Connell,0.83,Harel Levy,0.68,Ricardas Berankis,0.65,[]
Lovro Zovko,Nick Brown,1.0,Ze Zhang,0.99,Miguel Mir,0.99,[]
Brian Gottfried,Andres Gomez,0.27,Jim Courier,0.25,Gustavo Kuerten,0.24,[]
Grant Connell,Alberto Tous,0.87,Juan Antonio Marin,0.66,Jan Hajek,0.62,[]
Danny Saltz,Tamer El Sawy,1.0,Michail Elgin,1.0,Mark Buckley,1.0,[]
Michael Berrer,Richard Matuszewski,0.94,Pablo Arraya,0.7,Guido Pella,0.69,"[150.0, 121.0, 174.0]"
Oliver Gross,Michael Tauson,0.9,Martin Alund,0.89,James Duckworth,0.79,[]
Bjorn Rehnquist,Zeeshan Ali,1.0,Simon Stadler,1.0,Christophe Casa,1.0,[]
Jerome Golmard,Philipp Petzschner,0.45,Tom Gullikson,0.39,Andrew Ilie,0.3,[]
Robbie Weiss,James Duckworth,0.93,Francisco Roig,0.93,Victor Crivoi,0.88,[]
Filippo Volandri,Pablo Andujar,0.98,Paul Mcnamee,0.97,Jiri Hrebec,0.97,[]
Herb Fitzgibbon,Todd Larkham,1.0,Simone Vagnozzi,1.0,Scott Mccain,1.0,[]
Cliff Richey,Amos Mansdorf,0.35,Richard Gasquet,0.28,Andrei Medvedev,0.18,[]
Adrian Ungur,Marc Flur,0.88,Jan Apell,0.65,Peter Luczak,0.64,"[138.0, 95.0, 86.0]"
